Species;FAO;Mod;RCP;Year;Month;AreaBefore;AreaAfter
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2008;8;1002,001;9,59E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2008;4;1002,001;0,00E+00
Svart smörbult;GBN;EC-EARTH;rcp45;2008;5;1002,001;1,51E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2008;6;1002,001;1,00E+03
Svart smörbult;GBN;EC-EARTH;rcp45;2008;7;1002,001;9,42E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2008;8;1002,001;9,78E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2008;4;1002,001;0,00E+00
Svart smörbult;GBN;EC-EARTH;rcp85;2008;5;1002,001;4,24E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2008;6;1002,001;1,00E+03
Svart smörbult;GBN;EC-EARTH;rcp85;2008;7;1002,001;9,72E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2008;8;1002,001;9,39E+02
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2008;4;1002,001;0,00E+00
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2008;5;1002,001;5,07E+02
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2008;6;1002,001;1,00E+03
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2008;7;1002,001;8,64E+02
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2008;8;1002,001;6,78E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2008;4;1002,001;0,00E+00
Svart smörbult;GBN;HadGEM2-ES;rcp45;2008;5;1002,001;2,03E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2008;6;1002,001;9,89E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2008;7;1002,001;6,12E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2008;8;1002,001;4,25E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2008;4;1002,001;0,00E+00
Svart smörbult;GBN;HadGEM2-ES;rcp85;2008;5;1002,001;2,36E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2008;6;1002,001;1,00E+03
Svart smörbult;GBN;HadGEM2-ES;rcp85;2008;7;1002,001;8,87E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2008;8;1002,001;9,38E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2010;4;1002,001;0,00E+00
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2010;5;1002,001;3,70E+01
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2010;6;1002,001;1,00E+03
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2010;7;1002,001;5,50E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2010;8;1002,001;3,58E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2010;4;1002,001;0,00E+00
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2010;5;1002,001;6,70E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2010;6;1002,001;1,00E+03
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2010;7;1002,001;4,41E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2010;8;1002,001;9,65E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2010;4;1002,001;0,00E+00
Svart smörbult;GBN;EC-EARTH;rcp45;2010;5;1002,001;2,29E+01
Svart smörbult;GBN;EC-EARTH;rcp45;2010;6;1002,001;1,00E+03
Svart smörbult;GBN;EC-EARTH;rcp45;2010;7;1002,001;9,68E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2010;8;1002,001;9,69E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2010;4;1002,001;0,00E+00
Svart smörbult;GBN;EC-EARTH;rcp85;2010;5;1002,001;3,42E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2010;6;1002,001;9,89E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2010;7;1002,001;5,29E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2010;8;1002,001;8,42E+02
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2010;4;1002,001;0,00E+00
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2010;5;1002,001;7,98E+01
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2010;6;1002,001;1,00E+03
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2010;7;1002,001;7,44E+02
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2010;8;1002,001;9,14E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2010;4;1002,001;0,00E+00
Svart smörbult;GBN;HadGEM2-ES;rcp45;2010;5;1002,001;4,98E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2010;6;1002,001;9,50E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2010;7;1002,001;1,39E+01
Svart smörbult;GBN;HadGEM2-ES;rcp45;2010;8;1002,001;5,17E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2010;4;1002,001;0,00E+00
Svart smörbult;GBN;HadGEM2-ES;rcp85;2010;5;1002,001;1,99E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2010;6;1002,001;9,87E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2010;7;1002,001;9,06E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2010;8;1002,001;6,72E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2011;4;1002,001;0,00E+00
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2011;5;1002,001;5,52E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2011;6;1002,001;9,83E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2011;7;1002,001;8,53E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2011;8;1002,001;9,33E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2011;4;1002,001;0,00E+00
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2011;5;1002,001;7,59E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2011;6;1002,001;1,00E+03
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2011;7;1002,001;7,66E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2011;8;1002,001;8,25E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2011;4;1002,001;0,00E+00
Svart smörbult;GBN;EC-EARTH;rcp45;2011;5;1002,001;5,07E+01
Svart smörbult;GBN;EC-EARTH;rcp45;2011;6;1002,001;1,00E+03
Svart smörbult;GBN;EC-EARTH;rcp45;2011;7;1002,001;9,33E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2011;8;1002,001;9,86E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2011;4;1002,001;0,00E+00
Svart smörbult;GBN;EC-EARTH;rcp85;2011;5;1002,001;5,52E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2011;6;1002,001;1,00E+03
Svart smörbult;GBN;EC-EARTH;rcp85;2011;7;1002,001;9,25E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2011;8;1002,001;9,65E+02
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2011;4;1002,001;0,00E+00
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2011;5;1002,001;1,10E+02
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2011;6;1002,001;1,00E+03
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2011;7;1002,001;7,82E+02
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2011;8;1002,001;5,02E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2011;4;1002,001;0,00E+00
Svart smörbult;GBN;HadGEM2-ES;rcp45;2011;5;1002,001;6,17E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2011;6;1002,001;9,69E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2011;7;1002,001;5,95E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2011;8;1002,001;7,95E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2011;4;1002,001;0,00E+00
Svart smörbult;GBN;HadGEM2-ES;rcp85;2011;5;1002,001;6,37E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2011;6;1002,001;9,91E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2011;7;1002,001;4,38E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2011;8;1002,001;8,61E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2012;4;1002,001;0,00E+00
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2012;5;1002,001;1,11E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2012;6;1002,001;1,00E+03
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2012;7;1002,001;5,92E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2012;8;1002,001;7,27E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2012;4;1002,001;0,00E+00
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2012;5;1002,001;9,31E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2012;6;1002,001;8,04E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2012;7;1002,001;4,60E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2012;8;1002,001;9,32E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2012;4;1002,001;0,00E+00
Svart smörbult;GBN;EC-EARTH;rcp45;2012;5;1002,001;1,36E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2012;6;1002,001;9,63E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2012;7;1002,001;9,97E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2012;8;1002,001;8,14E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2012;4;1002,001;0,00E+00
Svart smörbult;GBN;EC-EARTH;rcp85;2012;5;1002,001;4,52E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2012;6;1002,001;9,79E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2012;7;1002,001;5,05E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2012;8;1002,001;9,46E+02
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2012;4;1002,001;0,00E+00
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2012;5;1002,001;3,32E+02
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2012;6;1002,001;1,00E+03
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2012;7;1002,001;5,69E+02
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2012;8;1002,001;1,79E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2012;4;1002,001;0,00E+00
Svart smörbult;GBN;HadGEM2-ES;rcp45;2012;5;1002,001;2,46E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2012;6;1002,001;1,00E+03
Svart smörbult;GBN;HadGEM2-ES;rcp45;2012;7;1002,001;8,22E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2012;8;1002,001;5,69E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2012;4;1002,001;0,00E+00
Svart smörbult;GBN;HadGEM2-ES;rcp85;2012;5;1002,001;2,53E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2012;6;1002,001;1,00E+03
Svart smörbult;GBN;HadGEM2-ES;rcp85;2012;7;1002,001;8,86E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2012;8;1002,001;8,04E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2013;4;1002,001;0,00E+00
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2013;5;1002,001;3,14E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2013;6;1002,001;1,00E+03
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2013;7;1002,001;6,63E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2013;8;1002,001;6,94E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2013;4;1002,001;0,00E+00
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2013;5;1002,001;4,95E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2013;6;1002,001;9,71E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2013;7;1002,001;3,84E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2013;8;1002,001;1,63E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2013;4;1002,001;0,00E+00
Svart smörbult;GBN;EC-EARTH;rcp45;2013;5;1002,001;2,60E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2013;6;1002,001;9,91E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2013;7;1002,001;5,96E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2013;8;1002,001;9,28E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2013;4;1002,001;0,00E+00
Svart smörbult;GBN;EC-EARTH;rcp85;2013;5;1002,001;3,13E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2013;6;1002,001;1,00E+03
Svart smörbult;GBN;EC-EARTH;rcp85;2013;7;1002,001;9,67E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2013;8;1002,001;9,21E+02
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2013;4;1002,001;0,00E+00
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2013;5;1002,001;2,62E+01
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2013;6;1002,001;1,00E+03
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2013;7;1002,001;9,55E+02
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2013;8;1002,001;8,18E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2013;4;1002,001;0,00E+00
Svart smörbult;GBN;HadGEM2-ES;rcp45;2013;5;1002,001;2,04E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2013;6;1002,001;9,98E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2013;7;1002,001;7,34E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2013;8;1002,001;6,51E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2013;4;1002,001;0,00E+00
Svart smörbult;GBN;HadGEM2-ES;rcp85;2013;5;1002,001;1,78E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2013;6;1002,001;9,96E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2013;7;1002,001;9,41E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2013;8;1002,001;9,75E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2014;4;1002,001;0,00E+00
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2014;5;1002,001;8,75E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2014;6;1002,001;9,95E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2014;7;1002,001;7,74E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2014;8;1002,001;8,95E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2014;4;1002,001;0,00E+00
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2014;5;1002,001;6,90E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2014;6;1002,001;1,00E+03
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2014;7;1002,001;7,92E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2014;8;1002,001;9,51E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2014;4;1002,001;0,00E+00
Svart smörbult;GBN;EC-EARTH;rcp45;2014;5;1002,001;5,76E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2014;6;1002,001;1,00E+03
Svart smörbult;GBN;EC-EARTH;rcp45;2014;7;1002,001;8,09E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2014;8;1002,001;8,72E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2014;4;1002,001;0,00E+00
Svart smörbult;GBN;EC-EARTH;rcp85;2014;5;1002,001;3,85E+01
Svart smörbult;GBN;EC-EARTH;rcp85;2014;6;1002,001;8,65E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2014;7;1002,001;9,66E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2014;8;1002,001;9,77E+02
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2014;4;1002,001;0,00E+00
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2014;5;1002,001;1,57E+02
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2014;6;1002,001;1,00E+03
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2014;7;1002,001;5,24E+02
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2014;8;1002,001;0,00E+00
Svart smörbult;GBN;HadGEM2-ES;rcp45;2014;4;1002,001;0,00E+00
Svart smörbult;GBN;HadGEM2-ES;rcp45;2014;5;1002,001;4,62E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2014;6;1002,001;1,00E+03
Svart smörbult;GBN;HadGEM2-ES;rcp45;2014;7;1002,001;8,48E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2014;8;1002,001;3,30E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2014;4;1002,001;0,00E+00
Svart smörbult;GBN;HadGEM2-ES;rcp85;2014;5;1002,001;5,36E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2014;6;1002,001;9,79E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2014;7;1002,001;2,14E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2014;8;1002,001;6,03E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2015;4;1002,001;0,00E+00
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2015;5;1002,001;5,66E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2015;6;1002,001;1,00E+03
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2015;7;1002,001;9,12E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2015;8;1002,001;9,59E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2015;4;1002,001;0,00E+00
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2015;5;1002,001;6,61E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2015;6;1002,001;9,53E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2015;7;1002,001;8,55E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2015;8;1002,001;9,35E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2015;4;1002,001;0,00E+00
Svart smörbult;GBN;EC-EARTH;rcp45;2015;5;1002,001;1,46E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2015;6;1002,001;1,00E+03
Svart smörbult;GBN;EC-EARTH;rcp45;2015;7;1002,001;9,41E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2015;8;1002,001;9,17E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2015;4;1002,001;0,00E+00
Svart smörbult;GBN;EC-EARTH;rcp85;2015;5;1002,001;4,11E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2015;6;1002,001;1,00E+03
Svart smörbult;GBN;EC-EARTH;rcp85;2015;7;1002,001;8,54E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2015;8;1002,001;9,05E+02
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2015;4;1002,001;0,00E+00
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2015;5;1002,001;4,68E+00
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2015;6;1002,001;8,63E+02
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2015;7;1002,001;8,25E+02
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2015;8;1002,001;1,58E+01
Svart smörbult;GBN;HadGEM2-ES;rcp45;2015;4;1002,001;0,00E+00
Svart smörbult;GBN;HadGEM2-ES;rcp45;2015;5;1002,001;5,58E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2015;6;1002,001;8,39E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2015;7;1002,001;6,35E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2015;8;1002,001;0,00E+00
Svart smörbult;GBN;HadGEM2-ES;rcp85;2015;4;1002,001;0,00E+00
Svart smörbult;GBN;HadGEM2-ES;rcp85;2015;5;1002,001;3,25E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2015;6;1002,001;1,00E+03
Svart smörbult;GBN;HadGEM2-ES;rcp85;2015;7;1002,001;8,47E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2015;8;1002,001;8,70E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2016;4;1002,001;0,00E+00
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2016;5;1002,001;4,87E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2016;6;1002,001;1,00E+03
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2016;7;1002,001;5,80E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2016;8;1002,001;8,25E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2016;4;1002,001;0,00E+00
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2016;5;1002,001;6,53E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2016;6;1002,001;9,99E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2016;7;1002,001;9,02E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2016;8;1002,001;9,46E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2016;4;1002,001;0,00E+00
Svart smörbult;GBN;EC-EARTH;rcp45;2016;5;1002,001;2,01E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2016;6;1002,001;9,94E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2016;7;1002,001;8,22E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2016;8;1002,001;9,60E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2016;4;1002,001;0,00E+00
Svart smörbult;GBN;EC-EARTH;rcp85;2016;5;1002,001;5,63E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2016;6;1002,001;1,00E+03
Svart smörbult;GBN;EC-EARTH;rcp85;2016;7;1002,001;8,29E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2016;8;1002,001;9,65E+02
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2016;4;1002,001;0,00E+00
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2016;5;1002,001;2,48E+02
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2016;6;1002,001;1,00E+03
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2016;7;1002,001;6,94E+02
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2016;8;1002,001;4,68E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2016;4;1002,001;0,00E+00
Svart smörbult;GBN;HadGEM2-ES;rcp45;2016;5;1002,001;5,13E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2016;6;1002,001;9,80E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2016;7;1002,001;6,06E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2016;8;1002,001;5,08E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2016;4;1002,001;0,00E+00
Svart smörbult;GBN;HadGEM2-ES;rcp85;2016;5;1002,001;5,17E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2016;6;1002,001;9,95E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2016;7;1002,001;3,68E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2016;8;1002,001;7,98E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2017;4;1002,001;0,00E+00
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2017;5;1002,001;7,70E+01
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2017;6;1002,001;1,00E+03
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2017;7;1002,001;8,34E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2017;8;1002,001;9,45E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2017;4;1002,001;0,00E+00
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2017;5;1002,001;7,24E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2017;6;1002,001;9,85E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2017;7;1002,001;9,01E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2017;8;1002,001;4,56E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2017;4;1002,001;0,00E+00
Svart smörbult;GBN;EC-EARTH;rcp45;2017;5;1002,001;5,87E+01
Svart smörbult;GBN;EC-EARTH;rcp45;2017;6;1002,001;8,75E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2017;7;1002,001;7,69E+02
Svart smörbult;GBN;EC-EARTH;rcp45;2017;8;1002,001;7,42E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2017;4;1002,001;0,00E+00
Svart smörbult;GBN;EC-EARTH;rcp85;2017;5;1002,001;9,91E+01
Svart smörbult;GBN;EC-EARTH;rcp85;2017;6;1002,001;9,98E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2017;7;1002,001;9,89E+02
Svart smörbult;GBN;EC-EARTH;rcp85;2017;8;1002,001;9,82E+02
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2017;4;1002,001;0,00E+00
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2017;5;1002,001;8,00E+00
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2017;6;1002,001;1,00E+03
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2017;7;1002,001;8,49E+02
Svart smörbult;GBN;IPSL-CM5A-MR;rcp45;2017;8;1002,001;9,58E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2017;4;1002,001;0,00E+00
Svart smörbult;GBN;HadGEM2-ES;rcp45;2017;5;1002,001;3,13E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2017;6;1002,001;1,00E+03
Svart smörbult;GBN;HadGEM2-ES;rcp45;2017;7;1002,001;8,40E+02
Svart smörbult;GBN;HadGEM2-ES;rcp45;2017;8;1002,001;7,82E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2017;4;1002,001;0,00E+00
Svart smörbult;GBN;HadGEM2-ES;rcp85;2017;5;1002,001;5,68E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2017;6;1002,001;9,78E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2017;7;1002,001;1,80E+02
Svart smörbult;GBN;HadGEM2-ES;rcp85;2017;8;1002,001;4,62E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2018;4;1002,001;0,00E+00
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2018;5;1002,001;3,95E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2018;6;1002,001;1,00E+03
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2018;7;1002,001;7,79E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp45;2018;8;1002,001;7,65E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2018;4;1002,001;0,00E+00
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2018;5;1002,001;4,52E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2018;6;1002,001;1,00E+03
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2018;7;1002,001;7,77E+02
Svart smörbult;GBN;MPI-ESM-LR;rcp85;2018;8;1002,001;9,44E+02
