Species;FAO;Stock;Mod;RCP;Year;Month;AreaBefore;AreaAfter;AreaAfter_Temp;AreaAfter_Sal;AreaAfter_O2
Torsk;COD;ALL;EC-EARTH;rcp45;2012;8;26529,44;10455,06;16921,34;22377,24;21011,32
Torsk;COD;ALL;EC-EARTH;rcp85;2012;3;26529,44;10869,29;16537,16;23181,99;19511,86
Torsk;COD;ALL;EC-EARTH;rcp85;2012;4;26529,44;11390,79;16620,96;22941,18;18533,83
Torsk;COD;ALL;EC-EARTH;rcp85;2012;5;26529,44;11939,22;17378,23;21875,84;19274,25
Torsk;COD;ALL;EC-EARTH;rcp85;2012;6;26529,44;9864,409;15948,23;21501,83;20182,1
Torsk;COD;ALL;EC-EARTH;rcp85;2012;7;26529,44;6751,779;13534,86;21679,68;20085,91
Torsk;COD;ALL;EC-EARTH;rcp85;2012;8;26529,44;7281,691;13761,93;23261,61;20541,58
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2012;3;26529,44;16872,94;23082,19;18935,16;24889,73
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2012;4;26529,44;15799,25;25940,28;17894,5;24361,66
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2012;5;26529,44;13217,33;25614,41;16340,03;23506,19
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2012;6;26529,44;10825,32;24236,15;15781,58;22332,54
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2012;7;26529,44;6887,487;20019,75;16151,55;21756,76
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2012;8;26529,44;4504,999;17321,62;15888,29;21488,95
Torsk;COD;ALL;HadGEM2-ES;rcp45;2012;3;26529,44;20463,02;25004,65;22902,23;24794,77
Torsk;COD;ALL;HadGEM2-ES;rcp45;2012;4;26529,44;21737,79;26169,56;23177,92;25101,93
Torsk;COD;ALL;HadGEM2-ES;rcp45;2012;5;26529,44;19972,93;25626,56;23175,01;23806,11
Torsk;COD;ALL;HadGEM2-ES;rcp45;2012;6;26529,44;15673,83;21883,55;22889,95;23061,58
Torsk;COD;ALL;HadGEM2-ES;rcp45;2012;7;26529,44;11798,78;18747,52;22824,76;22280,6
Torsk;COD;ALL;HadGEM2-ES;rcp45;2012;8;26529,44;9995,276;17386,06;22946,3;21723,34
Torsk;COD;ALL;HadGEM2-ES;rcp85;2012;3;26529,44;8862,089;16790,05;21758,34;18435,49
Torsk;COD;ALL;HadGEM2-ES;rcp85;2012;4;26529,44;11308,92;20092,9;21837,19;18654,15
Torsk;COD;ALL;HadGEM2-ES;rcp85;2012;5;26529,44;12597,66;22000,23;21279,8;18968,03
Torsk;COD;ALL;HadGEM2-ES;rcp85;2012;6;26529,44;10581,05;20368,08;21062,46;18740,72
Torsk;COD;ALL;HadGEM2-ES;rcp85;2012;7;26529,44;6961,709;18542,14;20159,61;18447,34
Torsk;COD;ALL;HadGEM2-ES;rcp85;2012;8;26529,44;7099,813;17813,92;19470,74;19156,38
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2013;3;26529,44;18343,78;25710,3;24229,93;20837,29
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2013;4;26529,44;19279,85;26233,01;21380;24381,54
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2013;5;26529,44;18851,93;23231,15;23154,37;24980,39
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2013;6;26529,44;13367,63;17562,84;22579,47;24583,74
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2013;7;26529,44;12490,08;16760,73;22602,05;24352,91
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2013;8;26529,44;11792,39;16269,71;22812,6;24032,56
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2013;3;26529,44;17400,87;20562,89;24190,4;22309,33
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2013;4;26529,44;20159,36;24933,95;22580,93;24418,08
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2013;5;26529,44;18581,39;24936,16;21431,51;23916,58
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2013;6;26529,44;13645,06;20960,34;20246,76;23275,88
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2013;7;26529,44;9514,66;16856,03;21409,75;22840,23
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2013;8;26529,44;8458,34;16336,14;21399,1;21755,41
Torsk;COD;ALL;EC-EARTH;rcp45;2013;3;26529,44;12406,23;17155,58;25327,45;17507,12
Torsk;COD;ALL;EC-EARTH;rcp45;2013;4;26529,44;20821,14;25608,89;23908,84;23790,65
Torsk;COD;ALL;EC-EARTH;rcp45;2013;5;26529,44;21091,72;25637,61;23682,15;24517,5
Torsk;COD;ALL;EC-EARTH;rcp45;2013;6;26529,44;16170,48;22437,7;22122,7;23334,75
Torsk;COD;ALL;EC-EARTH;rcp45;2013;7;26529,44;10601,9;18063,88;22840,23;21963,57
Torsk;COD;ALL;EC-EARTH;rcp45;2013;8;26529,44;8983,12;16847,7;22636,93;21213,04
Torsk;COD;ALL;EC-EARTH;rcp85;2013;3;26529,44;8261,209;10611,3;24313,14;19208,86
Torsk;COD;ALL;EC-EARTH;rcp85;2013;4;26529,44;12061,44;14650,85;24349,41;20099,29
Torsk;COD;ALL;EC-EARTH;rcp85;2013;5;26529,44;16493,76;19991,87;22996,8;21865,31
Torsk;COD;ALL;EC-EARTH;rcp85;2013;6;26529,44;11679,3;15189,47;23647,04;21784,39
Torsk;COD;ALL;EC-EARTH;rcp85;2013;7;26529,44;10902,13;13927,26;24363,77;22367,36
Torsk;COD;ALL;EC-EARTH;rcp85;2013;8;26529,44;8865,624;12015,29;23566,14;22134,72
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2013;3;26529,44;10317,79;20497,56;16454,69;21216,35
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2013;4;26529,44;12188,22;24082,91;17031,69;20610,39
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2013;5;26529,44;16936,63;26070,92;18709,91;22961,76
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2013;6;26529,44;16588,24;23076,68;19594,07;25010,22
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2013;7;26529,44;14521,31;20903,85;19410,75;25213,32
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2013;8;26529,44;11727,47;18598,82;18788,83;25159,21
Torsk;COD;ALL;HadGEM2-ES;rcp45;2013;3;26529,44;10912,64;15689,72;24813,56;22418,68
Torsk;COD;ALL;HadGEM2-ES;rcp45;2013;4;26529,44;8907,354;12783,18;23440,77;24090,81
Torsk;COD;ALL;HadGEM2-ES;rcp45;2013;5;26529,44;9025,427;14105,23;21925,69;23892,99
Torsk;COD;ALL;HadGEM2-ES;rcp45;2013;6;26529,44;9025,856;13115,74;21281,77;24400,24
Torsk;COD;ALL;HadGEM2-ES;rcp45;2013;7;26529,44;7115,598;10472,15;22819,23;24313,94
Torsk;COD;ALL;HadGEM2-ES;rcp45;2013;8;26529,44;5382,447;8495,047;23115,34;24436,79
Torsk;COD;ALL;HadGEM2-ES;rcp85;2013;3;26529,44;7386,768;18218,95;20170,74;19501,9
Torsk;COD;ALL;HadGEM2-ES;rcp85;2013;4;26529,44;9474,211;18674,7;19436,31;21480,85
Torsk;COD;ALL;HadGEM2-ES;rcp85;2013;5;26529,44;13260,52;22208,13;19383,13;22263,46
Torsk;COD;ALL;HadGEM2-ES;rcp85;2013;6;26529,44;8249,518;16006,87;20416,37;22799,35
Torsk;COD;ALL;HadGEM2-ES;rcp85;2013;7;26529,44;7744,637;14671,15;21128,8;22994,2
Torsk;COD;ALL;HadGEM2-ES;rcp85;2013;8;26529,44;9712,525;15306,38;21620,91;23790,65
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2014;3;26529,44;12211,74;15570,17;23866,87;19116,6
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2014;4;26529,44;13646,16;16994,58;24308,52;19669,23
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2014;5;26529,44;15388;19668,28;23833,52;20581,67
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2014;6;26529,44;12170,98;16526,92;23962,79;21925,54
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2014;7;26529,44;11124,03;15588,94;23507,86;22201,1
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2014;8;26529,44;11706,8;15068,42;24080,86;23297,98
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2014;3;26529,44;15844,71;17383,04;24045,98;24844,51
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2014;4;26529,44;18791,04;23316,55;22462,78;25255,62
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2014;5;26529,44;20506,23;25349,43;22034,37;25208
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2014;6;26529,44;17593,07;21289,22;22990,49;25288,77
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2014;7;26529,44;15085,25;18449,3;23025,46;25391,55
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2014;8;26529,44;13988,56;17356,33;23537,41;25419,32
Torsk;COD;ALL;EC-EARTH;rcp45;2014;3;26529,44;8812,921;11595,27;24622,41;21473,11
Torsk;COD;ALL;EC-EARTH;rcp45;2014;4;26529,44;16637,19;21045,34;23232,04;24117,62
Torsk;COD;ALL;EC-EARTH;rcp45;2014;5;26529,44;18795,69;24799,18;22994,2;23225,41
Torsk;COD;ALL;EC-EARTH;rcp45;2014;6;26529,44;14637,01;20225,89;23601,49;23408,44
Torsk;COD;ALL;EC-EARTH;rcp45;2014;7;26529,44;12295,3;17462,02;23822,26;23468,09
Torsk;COD;ALL;EC-EARTH;rcp45;2014;8;26529,44;12230,91;16768,43;24389,19;23557,3
Torsk;COD;ALL;EC-EARTH;rcp85;2014;3;26529,44;11255,87;13471,21;23541,27;23981,22
Torsk;COD;ALL;EC-EARTH;rcp85;2014;4;26529,44;13387,14;16428,65;23061,96;23714,19
Torsk;COD;ALL;EC-EARTH;rcp85;2014;5;26529,44;17546,62;21118,81;23115,34;23560,88
Torsk;COD;ALL;EC-EARTH;rcp85;2014;6;26529,44;17749,63;21355,32;22966,89;23633,79
Torsk;COD;ALL;EC-EARTH;rcp85;2014;7;26529,44;17479,68;22190,62;21679,26;24289,84
Torsk;COD;ALL;EC-EARTH;rcp85;2014;8;26529,44;14245,08;18395,06;22587,21;24363,87
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2014;3;26529,44;15766,43;21838,75;21716,43;23469,72
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2014;4;26529,44;17021,41;25456,44;20535,27;22980,55
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2014;5;26529,44;15172,88;24993,55;18861,26;22917,98
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2014;6;26529,44;11547,06;21775,49;18189,37;22111,08
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2014;7;26529,44;8030,759;19519,62;16630,76;21887,35
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2014;8;26529,44;5307,921;17398,67;16875,84;21065,5
Torsk;COD;ALL;HadGEM2-ES;rcp45;2014;3;26529,44;18353,93;22695,56;24518,6;22564,12
Torsk;COD;ALL;HadGEM2-ES;rcp45;2014;4;26529,44;21814,65;25780,33;23817,37;25188,11
Torsk;COD;ALL;HadGEM2-ES;rcp45;2014;5;26529,44;21794,12;25175,77;23867,97;25282,14
Torsk;COD;ALL;HadGEM2-ES;rcp45;2014;6;26529,44;18691,73;23045,78;23186,76;24326,2
Torsk;COD;ALL;HadGEM2-ES;rcp45;2014;7;26529,44;15638,56;20695,31;23729,66;23343,41
Torsk;COD;ALL;HadGEM2-ES;rcp45;2014;8;26529,44;11906,21;18460,31;23259,31;21984,9
Torsk;COD;ALL;HadGEM2-ES;rcp85;2014;3;26529,44;11881,21;14992,41;24413,42;17406,44
Torsk;COD;ALL;HadGEM2-ES;rcp85;2014;4;26529,44;10208,82;16279,15;21480,09;17505,56
Torsk;COD;ALL;HadGEM2-ES;rcp85;2014;5;26529,44;8825,832;15819,6;19553,5;18403,72
Torsk;COD;ALL;HadGEM2-ES;rcp85;2014;6;26529,44;9127,11;15744,11;19513,72;18779,69
Torsk;COD;ALL;HadGEM2-ES;rcp85;2014;7;26529,44;6975,602;13594,57;21006,95;18666,86
Torsk;COD;ALL;HadGEM2-ES;rcp85;2014;8;26529,44;4319,451;12011,19;21031,8;17831,48
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2015;3;26529,44;11153,54;17338,43;23731,87;19614,92
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2015;4;26529,44;17739,88;23337,58;23487,98;22748,07
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2015;5;26529,44;21895,25;24800,28;24254,6;25233,41
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2015;6;26529,44;18638,64;21951,92;23318,18;25185,9
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2015;7;26529,44;15547,67;18549,51;24046,6;25416,97
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2015;8;26529,44;14252,78;17239,63;23988,03;24919,62
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2015;3;26529,44;19332,98;25909,35;24606,9;21686,86
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2015;4;26529,44;19405,4;26379,18;23065,27;22952,52
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2015;5;26529,44;15017,19;24388,42;20869,86;21224,88
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2015;6;26529,44;11325,8;20854,25;20997,58;20664,7
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2015;7;26529,44;8593,106;18412,14;21316,59;20016,22
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2015;8;26529,44;7166,196;17354,64;21194,74;19198,91
Torsk;COD;ALL;EC-EARTH;rcp45;2015;3;26529,44;14523,3;16423,88;25118,5;21458,38
Torsk;COD;ALL;EC-EARTH;rcp45;2015;4;26529,44;19232,77;21815,1;25357,29;21423,01
Torsk;COD;ALL;EC-EARTH;rcp45;2015;5;26529,44;18588,89;23810,53;23655,26;21619,02
Torsk;COD;ALL;EC-EARTH;rcp45;2015;6;26529,44;18043,27;23619,93;22626,66;22590,65
Torsk;COD;ALL;EC-EARTH;rcp45;2015;7;26529,44;14366,1;20380,32;23185,3;22180,61
Torsk;COD;ALL;EC-EARTH;rcp45;2015;8;26529,44;12332,15;19226,74;22925,3;21981,11
Torsk;COD;ALL;EC-EARTH;rcp85;2015;3;26529,44;21623,22;23729,46;24550,64;25496,38
Torsk;COD;ALL;EC-EARTH;rcp85;2015;4;26529,44;21686,04;25482,01;23834,63;25179,36
Torsk;COD;ALL;EC-EARTH;rcp85;2015;5;26529,44;20793,3;25840;23158,79;24438,76
Torsk;COD;ALL;EC-EARTH;rcp85;2015;6;26529,44;15150,32;19774,06;23872,19;24341,47
Torsk;COD;ALL;EC-EARTH;rcp85;2015;7;26529,44;12658,62;16980,91;23974,77;24140,39
Torsk;COD;ALL;EC-EARTH;rcp85;2015;8;26529,44;11871,45;16008,78;24418,95;23768,75
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2015;3;26529,44;13328,3;17643,68;21200,88;24850
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2015;4;26529,44;13968,22;22261,83;18195,89;24469,87
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2015;5;26529,44;16829,41;25617,72;19885,76;23583,28
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2015;6;26529,44;13498,8;24660,04;17936,19;22209,87
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2015;7;26529,44;10965,29;22476,92;16639,39;21927,42
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2015;8;26529,44;7209,789;19437,02;16360,06;21663,24
Torsk;COD;ALL;HadGEM2-ES;rcp45;2015;3;26529,44;13749,45;18509,67;25503,17;19447,97
Torsk;COD;ALL;HadGEM2-ES;rcp45;2015;4;26529,44;16437,94;23168,4;23909,03;19643,4
Torsk;COD;ALL;HadGEM2-ES;rcp45;2015;5;26529,44;15135,59;24446,87;21756,34;20365,86
Torsk;COD;ALL;HadGEM2-ES;rcp45;2015;6;26529,44;10414,77;20721,99;22102,24;19340,72
Torsk;COD;ALL;HadGEM2-ES;rcp45;2015;7;26529,44;7569,176;17199,45;23642,97;19354,98
Torsk;COD;ALL;HadGEM2-ES;rcp45;2015;8;26529,44;6172,652;15851,35;22952,93;18264,24
Torsk;COD;ALL;HadGEM2-ES;rcp85;2015;3;26529,44;9247,608;14746,95;21098,06;18938,33
Torsk;COD;ALL;HadGEM2-ES;rcp85;2015;4;26529,44;15535,3;22484,53;21889,56;20039,56
Torsk;COD;ALL;HadGEM2-ES;rcp85;2015;5;26529,44;15588,85;23959,83;21589,1;20666,18
Torsk;COD;ALL;HadGEM2-ES;rcp85;2015;6;26529,44;11245,47;20125,52;20655,29;21327,97
Torsk;COD;ALL;HadGEM2-ES;rcp85;2015;7;26529,44;9259,528;17395,37;22076,15;21651,78
Torsk;COD;ALL;HadGEM2-ES;rcp85;2015;8;26529,44;9160,123;16196,71;22552,46;22145,69
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2016;3;26529,44;10607,74;19598,83;21138,3;19443,72
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2016;4;26529,44;12991,26;23270,03;21719,02;19746,53
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2016;5;26529,44;14506,92;25281,91;21510,67;19884,69
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2016;6;26529,44;12544,95;21859,3;22324,24;20734,91
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2016;7;26529,44;9818,184;18702,57;22071,83;20898,78
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2016;8;26529,44;8932,579;17139,99;23070,04;20796,62
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2016;3;26529,44;17677,09;26200,19;22716,94;21314,71
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2016;4;26529,44;20469,56;26511,77;24263,21;22591,75
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2016;5;26529,44;20612,6;25875,1;22942,69;24206,84
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2016;6;26529,44;18085,6;23684,43;22359,57;24175,06
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2016;7;26529,44;14127,27;18479,03;23652,07;24431,26
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2016;8;26529,44;12725,78;16837,16;22996,02;24048,18
Torsk;COD;ALL;EC-EARTH;rcp45;2016;3;26529,44;16836,18;20097,32;25651,25;23957,45
Torsk;COD;ALL;EC-EARTH;rcp45;2016;4;26529,44;18913,26;21999,41;25307,44;24653,35
Torsk;COD;ALL;EC-EARTH;rcp45;2016;5;26529,44;19819,46;23064,14;23533,54;25567,09
Torsk;COD;ALL;EC-EARTH;rcp45;2016;6;26529,44;17431,57;20780,25;23264,84;25655,48
Torsk;COD;ALL;EC-EARTH;rcp45;2016;7;26529,44;13811,3;16739,81;23917,3;25718,46
Torsk;COD;ALL;EC-EARTH;rcp45;2016;8;26529,44;13700,98;15984,84;24664,37;25618,1
Torsk;COD;ALL;EC-EARTH;rcp85;2016;3;26529,44;10538,17;13495,41;23405,43;18734,59
Torsk;COD;ALL;EC-EARTH;rcp85;2016;4;26529,44;12636,77;16528,66;23475,82;18420,98
Torsk;COD;ALL;EC-EARTH;rcp85;2016;5;26529,44;14077,71;19564,06;21264,11;20858,08
Torsk;COD;ALL;EC-EARTH;rcp85;2016;6;26529,44;10155,28;14495,19;23147,75;20727,68
Torsk;COD;ALL;EC-EARTH;rcp85;2016;7;26529,44;9680,715;13183,62;23950,45;21748,35
Torsk;COD;ALL;EC-EARTH;rcp85;2016;8;26529,44;9781,885;13559,97;23502,34;21911,02
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2016;3;26529,44;8957,799;21741,97;15891,59;19764,13
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2016;4;26529,44;7964,262;22868,95;14822,08;20300,5
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2016;5;26529,44;8133,074;23981,15;13130,48;20685,89
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2016;6;26529,44;5599,944;22527,66;11280,8;20204,05
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2016;7;26529,44;4015,532;21436,59;10255,71;20142,23
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2016;8;26529,44;2667,14;18863,52;11518,92;19985,27
Torsk;COD;ALL;HadGEM2-ES;rcp45;2016;3;26529,44;11446,26;17153,96;24642,27;14816,18
Torsk;COD;ALL;HadGEM2-ES;rcp45;2016;4;26529,44;11832,45;18891,62;23074,11;16705,09
Torsk;COD;ALL;HadGEM2-ES;rcp45;2016;5;26529,44;13315,41;20944,32;22767,75;18011,35
Torsk;COD;ALL;HadGEM2-ES;rcp45;2016;6;26529,44;10977,15;19273,92;22312,64;18478,64
Torsk;COD;ALL;HadGEM2-ES;rcp45;2016;7;26529,44;7085,945;15239,73;23077,78;18572,87
Torsk;COD;ALL;HadGEM2-ES;rcp45;2016;8;26529,44;6704,52;14769,07;22846,86;18274,07
Torsk;COD;ALL;HadGEM2-ES;rcp85;2016;3;26529,44;19799,58;22338,04;24622,44;25750,5
Torsk;COD;ALL;HadGEM2-ES;rcp85;2016;4;26529,44;19891,11;24216,17;22877,94;25831,16
Torsk;COD;ALL;HadGEM2-ES;rcp85;2016;5;26529,44;20201,2;24735,12;21739,13;26017,88
Torsk;COD;ALL;HadGEM2-ES;rcp85;2016;6;26529,44;17338,31;21224,92;22503,74;25976,16
Torsk;COD;ALL;HadGEM2-ES;rcp85;2016;7;26529,44;13865,06;17776,89;22828,07;25572,79
Torsk;COD;ALL;HadGEM2-ES;rcp85;2016;8;26529,44;12684,12;16734,3;23286,27;25000,38
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2017;3;26529,44;14250,02;17879,07;23930,75;19343,92
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2017;4;26529,44;17950,68;24400,07;22391,53;22210,87
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2017;5;26529,44;15546,69;24636,74;20197,89;22048,02
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2017;6;26529,44;9885,217;17366,24;22372,86;21655,09
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2017;7;26529,44;9075,877;16376,86;22750,73;21637,81
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2017;8;26529,44;8605,783;16029,7;22692,81;21377,96
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2017;3;26529,44;14955,81;21577,65;23893,18;20938,35
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2017;4;26529,44;14194,34;23029,59;22958,45;19530,89
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2017;5;26529,44;12668,02;22912,27;21067,42;19069,67
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2017;6;26529,44;7670,466;17870,16;22710,95;19111,86
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2017;7;26529,44;6139,118;15383,59;23787,78;19110,25
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2017;8;26529,44;5990,346;13318,87;23463,38;18855,35
Torsk;COD;ALL;EC-EARTH;rcp45;2017;3;26529,44;14365,16;16437,77;25488,64;24243,55
Torsk;COD;ALL;EC-EARTH;rcp45;2017;4;26529,44;15396,95;18073,1;24385,96;25121,74
Torsk;COD;ALL;EC-EARTH;rcp45;2017;5;26529,44;17218,65;20666,91;23466,17;25196,85
Torsk;COD;ALL;EC-EARTH;rcp45;2017;6;26529,44;16568,45;20806,13;21576,45;25263,24
Torsk;COD;ALL;EC-EARTH;rcp45;2017;7;26529,44;15797,05;19831,53;21581,67;25140,6
Torsk;COD;ALL;EC-EARTH;rcp45;2017;8;26529,44;13619,99;17384,96;22970,2;25210,21
Torsk;COD;ALL;EC-EARTH;rcp85;2017;3;26529,44;12685,99;15243,71;25252,3;20273,67
Torsk;COD;ALL;EC-EARTH;rcp85;2017;4;26529,44;16257,62;19536,61;24364,97;22422,05
Torsk;COD;ALL;EC-EARTH;rcp85;2017;5;26529,44;16543,45;20500,71;23421,7;22464,05
Torsk;COD;ALL;EC-EARTH;rcp85;2017;6;26529,44;11384,16;15178,04;24089,7;22525,83
Torsk;COD;ALL;EC-EARTH;rcp85;2017;7;26529,44;11238,55;14794,35;23809;23009,67
Torsk;COD;ALL;EC-EARTH;rcp85;2017;8;26529,44;11376,42;14898,95;22725,77;23143,33
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2017;3;26529,44;10444,42;23952,28;12334,24;23922,63
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2017;4;26529,44;13315,41;26162,62;13714,19;24272,16
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2017;5;26529,44;12542,68;25739,23;13062,68;25516,43
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2017;6;26529,44;10571,26;23795,9;11853,42;25753,81
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2017;7;26529,44;8047,175;20222,46;12891,82;25769,28
Torsk;COD;ALL;IPSL-CM5A-MR;rcp45;2017;8;26529,44;5743;17000,22;13932,46;26081,97
Torsk;COD;ALL;HadGEM2-ES;rcp45;2017;3;26529,44;14335,17;22269,55;24212,5;18789,25
Torsk;COD;ALL;HadGEM2-ES;rcp45;2017;4;26529,44;12554,32;24661,1;20036,72;19891,34
Torsk;COD;ALL;HadGEM2-ES;rcp45;2017;5;26529,44;14022,85;25130,49;22130,37;19282,97
Torsk;COD;ALL;HadGEM2-ES;rcp45;2017;6;26529,44;10258,12;22003,75;20996,74;18864,63
Torsk;COD;ALL;HadGEM2-ES;rcp45;2017;7;26529,44;7696,346;19937,13;20877,71;18384,9
Torsk;COD;ALL;HadGEM2-ES;rcp45;2017;8;26529,44;6212,748;18114,88;20836,84;18738,25
Torsk;COD;ALL;HadGEM2-ES;rcp85;2017;3;26529,44;10487,91;18860,85;22748,97;19084,8
Torsk;COD;ALL;HadGEM2-ES;rcp85;2017;4;26529,44;12292,36;20548,95;23324,49;19195,74
Torsk;COD;ALL;HadGEM2-ES;rcp85;2017;5;26529,44;15012,19;23045,39;23495,71;20123,68
Torsk;COD;ALL;HadGEM2-ES;rcp85;2017;6;26529,44;13198,9;20857,82;22630,77;21257,08
Torsk;COD;ALL;HadGEM2-ES;rcp85;2017;7;26529,44;9441,058;17187,89;23309,8;21403,82
Torsk;COD;ALL;HadGEM2-ES;rcp85;2017;8;26529,44;8576,886;15503,79;24073,12;20199,55
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2018;3;26529,44;18015,67;26200,97;22593,07;21933,11
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2018;4;26529,44;18850,42;26370,34;23131,54;22106,66
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2018;5;26529,44;17850,51;25263,02;21771,59;22954,03
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2018;6;26529,44;12684,21;20310,74;21750,38;22654,61
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2018;7;26529,44;10624,63;17214,31;22539,7;22918,53
Torsk;COD;ALL;MPI-ESM-LR;rcp45;2018;8;26529,44;10002,01;16151,12;22853,49;22921,84
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2018;3;26529,44;10063,68;17226,11;20884,95;16612,83
Torsk;COD;ALL;MPI-ESM-LR;rcp85;2018;4;26529,44;12200,78;18877,68;22091,71;17527,62
